Fitting statistics for a 2D DOSY experiment  
Pure exponential fitting (Stejskal-Tanner equation)  
Monoexpoential fitting  


*******Fit Summary*******
Frequency   Exp. Ampl   Fit. Ampl1  error       Diff coef1  error       
2.53441     0.00109     0.00108     0.00009     0.00000     0.00000     
2.53655     0.00106     0.00105     0.00006     0.00000     0.00000     
2.53783     0.00109     0.00112     0.00007     0.00000     0.00000     
2.53954     0.00108     0.00108     0.00006     0.00000     0.00000     
2.54082     0.00102     0.00102     0.00004     0.00000     0.00000     
2.54253     0.00107     0.00107     0.00007     0.00000     0.00000     
2.54466     0.00110     0.00110     0.00006     0.00000     0.00000     
2.54595     0.00107     0.00102     0.00007     0.00000     0.00000     
2.54766     0.00107     0.00110     0.00006     0.00000     0.00000     
2.54894     0.00103     0.00104     0.00004     0.00000     0.00000     
2.55065     0.00105     0.00105     0.00006     0.00000     0.00000     
2.55236     0.00111     0.00111     0.00007     0.00000     0.00000     
2.55535     0.00112     0.00110     0.00006     0.00000     0.00000     
2.55663     0.00106     0.00106     0.00005     0.00000     0.00000     
2.55791     0.00104     0.00104     0.00006     0.00000     0.00000     
2.55919     0.00096     0.00098     0.00006     0.00000     0.00000     
2.56005     0.00097     0.00101     0.00008     0.00000     0.00000     
2.56133     0.00109     0.00109     0.00008     0.00000     0.00000     
2.56261     0.00097     0.00097     0.00005     0.00000     0.00000     
2.56389     0.00098     0.00098     0.00006     0.00000     0.00000     
2.56518     0.00103     0.00103     0.00006     0.00000     0.00000     
2.56646     0.00106     0.00100     0.00009     0.00000     0.00000     
2.56774     0.00106     0.00106     0.00008     0.00000     0.00000     
2.57030     0.00111     0.00110     0.00009     0.00000     0.00000     
2.57159     0.00094     0.00094     0.00005     0.00000     0.00000     
2.57287     0.00114     0.00114     0.00009     0.00000     0.00000     
2.57543     0.00112     0.00115     0.00007     0.00000     0.00000     
2.57757     0.00112     0.00116     0.00007     0.00000     0.00000     
2.57928     0.00100     0.00095     0.00010     0.00000     0.00000     
2.58013     0.00113     0.00113     0.00007     0.00000     0.00000     
2.58142     0.00103     0.00106     0.00003     0.00000     0.00000     
2.58355     0.00112     0.00111     0.00011     0.00000     0.00000     
2.58526     0.00114     0.00114     0.00005     0.00000     0.00000     
2.58740     0.00101     0.00099     0.00009     0.00000     0.00000     
2.58825     0.00108     0.00104     0.00009     0.00000     0.00000     
2.58953     0.00105     0.00104     0.00009     0.00000     0.00000     
2.59124     0.00108     0.00106     0.00009     0.00000     0.00000     
2.59381     0.00106     0.00106     0.00005     0.00000     0.00000     
2.59466     0.00112     0.00111     0.00006     0.00000     0.00000     
2.59723     0.00111     0.00111     0.00005     0.00000     0.00000     
2.59979     0.00102     0.00103     0.00005     0.00000     0.00000     
2.60107     0.00109     0.00109     0.00007     0.00000     0.00000     
2.60278     0.00099     0.00099     0.00006     0.00000     0.00000     
2.60449     0.00103     0.00103     0.00008     0.00000     0.00000     
2.60706     0.00103     0.00105     0.00004     0.00000     0.00000     
2.60834     0.00107     0.00107     0.00009     0.00000     0.00000     
2.61005     0.00107     0.00108     0.00004     0.00000     0.00000     
2.61133     0.00107     0.00107     0.00006     0.00000     0.00000     
2.61261     0.00107     0.00105     0.00008     0.00000     0.00000     
2.61475     0.00108     0.00108     0.00006     0.00000     0.00000     
2.61646     0.00108     0.00108     0.00008     0.00000     0.00000     
2.61817     0.00127     0.00127     0.00004     0.00000     0.00000     
2.61945     0.00102     0.00108     0.00005     0.00000     0.00000     
2.62244     0.00111     0.00108     0.00011     0.00000     0.00000     
2.62372     0.00112     0.00112     0.00009     0.00000     0.00000     
2.62543     0.00112     0.00113     0.00006     0.00000     0.00000     
2.62671     0.00117     0.00113     0.00008     0.00000     0.00000     
2.62928     0.00115     0.00115     0.00013     0.00000     0.00000     
2.63099     0.00109     0.00107     0.00008     0.00000     0.00000     
2.63270     0.00115     0.00117     0.00005     0.00000     0.00000     
2.63398     0.00109     0.00109     0.00011     0.00000     0.00000     
2.63569     0.00102     0.00102     0.00007     0.00000     0.00000     
2.63697     0.00112     0.00111     0.00008     0.00000     0.00000     
2.63825     0.00108     0.00108     0.00007     0.00000     0.00000     
2.64124     0.00108     0.00110     0.00007     0.00000     0.00000     
2.64295     0.00109     0.00109     0.00007     0.00000     0.00000     
2.64509     0.00099     0.00104     0.00006     0.00000     0.00000     
2.64722     0.00115     0.00113     0.00007     0.00000     0.00000     
2.64893     0.00108     0.00108     0.00005     0.00000     0.00000     
2.65064     0.00112     0.00112     0.00010     0.00000     0.00000     
2.65278     0.00105     0.00109     0.00007     0.00000     0.00000     
2.65406     0.00097     0.00097     0.00006     0.00000     0.00000     
2.65492     0.00098     0.00098     0.00006     0.00000     0.00000     
2.65663     0.00117     0.00117     0.00005     0.00000     0.00000     
2.65833     0.00114     0.00114     0.00006     0.00000     0.00000     
2.65962     0.00112     0.00112     0.00006     0.00000     0.00000     
2.66090     0.00109     0.00112     0.00006     0.00000     0.00000     
2.66389     0.00110     0.00110     0.00007     0.00000     0.00000     
2.66688     0.00111     0.00111     0.00005     0.00000     0.00000     
2.66945     0.00116     0.00116     0.00010     0.00000     0.00000     
2.67158     0.00110     0.00110     0.00008     0.00000     0.00000     
2.67286     0.00102     0.00102     0.00005     0.00000     0.00000     
2.67415     0.00110     0.00111     0.00005     0.00000     0.00000     
2.67543     0.00106     0.00106     0.00010     0.00000     0.00000     
2.67671     0.00100     0.00095     0.00011     0.00000     0.00000     
2.67756     0.00105     0.00103     0.00007     0.00000     0.00000     
2.67927     0.00104     0.00103     0.00005     0.00000     0.00000     
2.68098     0.00104     0.00102     0.00006     0.00000     0.00000     
2.68269     0.00106     0.00106     0.00007     0.00000     0.00000     
2.68483     0.00106     0.00104     0.00007     0.00000     0.00000     
2.68654     0.00099     0.00107     0.00008     0.00000     0.00000     
2.68868     0.00112     0.00112     0.00008     0.00000     0.00000     
2.68953     0.00112     0.00112     0.00009     0.00000     0.00000     
2.69209     0.00117     0.00117     0.00006     0.00000     0.00000     
2.69338     0.00112     0.00112     0.00007     0.00000     0.00000     
2.69466     0.00096     0.00096     0.00008     0.00000     0.00000     
2.69637     0.00116     0.00116     0.00009     0.00000     0.00000     
2.69850     0.00102     0.00102     0.00005     0.00000     0.00000     
2.70021     0.00108     0.00108     0.00007     0.00000     0.00000     
2.70320     0.00097     0.00101     0.00005     0.00000     0.00000     
2.70449     0.00100     0.00099     0.00007     0.00000     0.00000     
2.70620     0.00116     0.00116     0.00010     0.00000     0.00000     
2.70833     0.00114     0.00114     0.00009     0.00000     0.00000     
2.70961     0.00100     0.00100     0.00005     0.00000     0.00000     
2.71047     0.00104     0.00103     0.00009     0.00000     0.00000     
2.71261     0.00118     0.00111     0.00010     0.00000     0.00000     
2.71432     0.00108     0.00108     0.00008     0.00000     0.00000     
2.71560     0.00103     0.00103     0.00006     0.00000     0.00000     
2.71688     0.00104     0.00104     0.00008     0.00000     0.00000     
2.71816     0.00107     0.00107     0.00010     0.00000     0.00000     
2.72073     0.00108     0.00108     0.00006     0.00000     0.00000     
2.72243     0.00103     0.00103     0.00006     0.00000     0.00000     
2.72457     0.00097     0.00091     0.00008     0.00000     0.00000     
2.72671     0.00112     0.00112     0.00006     0.00000     0.00000     
2.72884     0.00107     0.00102     0.00010     0.00000     0.00000     
2.73055     0.00108     0.00108     0.00006     0.00000     0.00000     
2.73141     0.00113     0.00113     0.00008     0.00000     0.00000     
2.73269     0.00101     0.00100     0.00006     0.00000     0.00000     
2.73397     0.00104     0.00106     0.00008     0.00000     0.00000     
2.73611     0.00111     0.00107     0.00009     0.00000     0.00000     
2.73867     0.00107     0.00107     0.00007     0.00000     0.00000     
2.74124     0.00114     0.00114     0.00009     0.00000     0.00000     
2.74252     0.00108     0.00109     0.00010     0.00000     0.00000     
2.74380     0.00111     0.00109     0.00008     0.00000     0.00000     
2.74508     0.00102     0.00102     0.00005     0.00000     0.00000     
2.74594     0.00111     0.00111     0.00006     0.00000     0.00000     
2.74765     0.00108     0.00108     0.00005     0.00000     0.00000     
2.75107     0.00103     0.00103     0.00007     0.00000     0.00000     
2.75278     0.00104     0.00104     0.00005     0.00000     0.00000     
2.75491     0.00101     0.00104     0.00006     0.00000     0.00000     
2.75577     0.00113     0.00113     0.00007     0.00000     0.00000     
2.75918     0.00117     0.00117     0.00002     0.00000     0.00000     
2.76047     0.00107     0.00107     0.00007     0.00000     0.00000     
2.76303     0.00104     0.00104     0.00008     0.00000     0.00000     
2.76517     0.00116     0.00115     0.00005     0.00000     0.00000     
2.76730     0.00101     0.00101     0.00006     0.00000     0.00000     
2.76816     0.00107     0.00108     0.00004     0.00000     0.00000     
2.76944     0.00109     0.00109     0.00007     0.00000     0.00000     
2.77115     0.00111     0.00111     0.00007     0.00000     0.00000     
2.77243     0.00106     0.00107     0.00005     0.00000     0.00000     
2.77414     0.00109     0.00104     0.00007     0.00000     0.00000     
2.77585     0.00107     0.00107     0.00009     0.00000     0.00000     
2.77756     0.00111     0.00111     0.00004     0.00000     0.00000     
2.77884     0.00110     0.00114     0.00007     0.00000     0.00000     
2.78055     0.00100     0.00100     0.00007     0.00000     0.00000     
2.78354     0.00116     0.00116     0.00005     0.00000     0.00000     
2.78482     0.00110     0.00109     0.00007     0.00000     0.00000     
2.78611     0.00094     0.00094     0.00008     0.00000     0.00000     
2.78824     0.00107     0.00106     0.00010     0.00000     0.00000     
2.78995     0.00106     0.00106     0.00006     0.00000     0.00000     
2.79166     0.00112     0.00108     0.00008     0.00000     0.00000     
2.79294     0.00104     0.00104     0.00006     0.00000     0.00000     
2.79380     0.00109     0.00111     0.00005     0.00000     0.00000     
2.79594     0.00109     0.00109     0.00007     0.00000     0.00000     
2.79764     0.00109     0.00109     0.00005     0.00000     0.00000     
2.80021     0.00102     0.00100     0.00004     0.00000     0.00000     
2.80235     0.00107     0.00107     0.00005     0.00000     0.00000     
2.80320     0.00111     0.00111     0.00010     0.00000     0.00000     
2.80405     0.00112     0.00113     0.00006     0.00000     0.00000     
2.80662     0.00109     0.00109     0.00006     0.00000     0.00000     
2.80833     0.00107     0.00107     0.00006     0.00000     0.00000     
2.81004     0.00111     0.00111     0.00005     0.00000     0.00000     
2.81132     0.00114     0.00114     0.00007     0.00000     0.00000     
2.81388     0.00108     0.00108     0.00006     0.00000     0.00000     
2.81602     0.00106     0.00105     0.00007     0.00000     0.00000     
2.81687     0.00112     0.00112     0.00007     0.00000     0.00000     
2.81816     0.00112     0.00112     0.00007     0.00000     0.00000     
2.81987     0.00105     0.00106     0.00006     0.00000     0.00000     
2.82072     0.00110     0.00109     0.00011     0.00000     0.00000     
